1,1,5,8.605702975,9.658730459
1,2,6,8.605702975,14.71988827
1,3,7,8.605702975,8.759487679
1,4,8,8.605702975,16.54977645
1,5,9,8.605702975,12.59677782
1,6,10,8.605702975,18.48155509
1,7,11,8.605702975,13.72041554
1,8,12,8.605702975,12.35556342
1,9,13,8.605702975,12.89064887
1,10,14,8.605702975,20.3540578
2,1,3,3.505585378,12.95958959
2,2,4,3.505585378,4.730355469
2,3,5,3.505585378,13.86124743
2,4,6,3.505585378,8.226797197
2,5,7,3.505585378,6.134948263
2,6,8,3.505585378,15.94337973
2,7,9,3.505585378,11.20740671
2,8,10,3.505585378,8.409612394
2,9,11,3.505585378,9.362343453
2,10,12,3.505585378,16.39441984
3,1,4,4.691060452,7.17171979
3,2,5,4.691060452,9.627746498
3,3,6,4.691060452,13.45637959
3,4,7,4.691060452,8.762934651
3,5,8,4.691060452,16.65504929
3,6,9,4.691060452,10.97268862
3,7,10,4.691060452,11.76976758
3,8,11,4.691060452,9.425410323
3,9,12,4.691060452,14.03897151
3,10,13,4.691060452,17.81757166
4,1,6,6.044211842,12.97010204
4,2,7,6.044211842,15.96123147
4,3,8,6.044211842,7.650580098
4,4,9,6.044211842,13.14685309
4,5,10,6.044211842,18.17497147
4,6,11,6.044211842,11.49397295
4,7,12,6.044211842,12.1385787
4,8,13,6.044211842,15.91109542
4,9,14,6.044211842,13.69053457
4,10,15,6.044211842,15.29979465
