1,1,4.250906612,3.898000473,3.527436463
1,1,4.714637648,2.917005318,3.477773576
1,1,4.611059485,1.322382909,2.302325796
1,1,5.331927339,1.297922735,1.97991027
1,1,5.088748801,4.34640937,4.297070201
1,1,4.626584549,4.955054825,4.65532317
1,1,5.898265575,2.389034985,3.177032628
1,1,4.140459655,2.541650066,3.039957632
1,1,4.554486008,4.171599941,4.18503956
1,1,4.095200398,3.101262396,3.061174856
1,1,5.701355009,3.285654883,4.231739949
1,1,5.704139574,4.772720446,4.893861774
1,1,5.563781897,3.498318705,3.639492804
1,1,5.363771743,3.63466542,4.069478393
1,1,5.665454661,2.707023731,3.00546093
1,1,4.098480451,1.857534989,1.999340837
1,1,5.824756643,2.466008133,3.805353266
1,1,4.626898198,2.771128668,2.693013323
1,1,4.026762398,4.308772216,4.047766399
1,1,5.082235817,4.145131762,3.800747456
1,1,4.03719816,4.825854958,3.667179604
1,1,4.392166711,1.942340674,2.386174269
1,1,4.418219533,1.136831827,1.750172638
1,1,4.07305823,2.816693773,3.270337171
1,1,5.576629097,4.93660089,4.555064913
1,0,5.685032811,3.227777538,3.690583236
1,0,4.409602971,2.612555745,3.448412086
1,0,4.501030885,2.120114415,2.171746644
1,0,5.696534122,2.399946985,3.509417613
1,0,5.974632715,4.320021968,4.881416287
1,0,5.117020347,2.676065484,3.134596134
1,0,5.486558446,4.269848922,4.949984285
1,0,4.899124202,3.275220287,3.444111731
1,0,4.732427325,2.653028912,3.256525126
1,0,4.37171871,1.675074799,2.525994193
1,0,4.222177991,1.958493243,2.739015774
1,0,5.481419895,4.282131901,4.598330553
1,0,4.121057552,3.070910015,3.2870929
1,0,5.126580112,1.515056571,2.82469384
1,0,4.723919981,4.595939031,4.584420237
1,0,5.778670063,1.300212088,2.611622685
1,0,4.559322862,1.212148968,2.079359718
1,0,4.815566986,1.064093092,1.518678661
1,0,5.069454942,2.903473979,3.426902346
1,0,4.245297975,2.967542355,3.491280142
1,0,5.383562646,1.286117946,2.176457114
1,0,5.527724335,4.649584893,5.20911287
1,0,4.305152835,1.421877225,1.520981346
1,0,5.220808499,4.576991007,5.419264341
1,0,4.539893493,2.883084155,3.031996073
2,1,5.597414838,4.94558648,7.144195126
2,1,5.267899112,2.57069861,4.787998583
2,1,5.408876528,2.912375935,3.677098392
2,1,5.825251991,1.74367122,2.555012721
2,1,5.047437911,2.498371873,5.223263981
2,1,5.533710509,2.83370298,3.42995498
2,1,5.757715402,4.799865347,6.466160551
2,1,5.826687992,1.800803356,1.960662772
2,1,4.212599999,3.985762648,2.172473117
2,1,4.863273832,4.17157672,3.421035769
2,1,5.576780104,2.511392187,4.803959016
2,1,4.700511415,3.135872319,2.208824711
2,1,4.015709499,2.153722041,1.597806216
2,1,5.543559153,4.726585321,4.689101324
2,1,5.980601112,4.841500455,5.067977006
2,1,4.80740846,3.158504984,3.87915303
2,1,5.689322764,1.471026481,2.947490481
2,1,5.482595238,4.010007894,4.12170743
2,1,5.231624524,1.82745059,1.964058372
2,1,5.707135841,2.444799476,1.825621721
2,1,4.058162489,2.754285623,4.425988691
2,1,4.850004509,2.645591027,3.126367223
2,1,4.231107182,3.862582473,4.689366038
2,1,5.17426224,2.633097637,2.036233034
2,1,5.184239432,1.452930126,2.275287099
2,0,5.19830957,4.500339358,3.736885518
2,0,4.271018251,4.669299527,4.158827529
2,0,5.351071172,3.840623268,6.217387308
2,0,5.824477351,1.391814523,4.466000134
2,0,5.324943251,2.48581969,4.475167032
2,0,4.979785147,1.020085002,3.311479266
2,0,5.609504528,1.372441168,4.581354492
2,0,5.167864954,4.477120597,7.01863032
2,0,5.318847798,2.577836835,4.287330202
2,0,5.861439892,1.003178251,0.903576465
2,0,4.634540802,4.385452554,6.198691249
2,0,5.819413045,4.657609926,6.229507209
2,0,5.494766673,1.239609773,4.058655854
2,0,5.921487437,1.298350285,2.22682537
2,0,5.661978347,2.119857368,5.221269185
2,0,5.267238476,4.151509499,3.129451302
2,0,5.682295574,3.348736915,5.589447566
2,0,4.597664656,3.363341896,5.551327349
2,0,5.248707536,2.404623776,2.651806978
2,0,5.166389112,2.419387845,3.339171435
2,0,4.14239147,3.801290431,2.840094405
2,0,4.19552781,3.120625931,3.485159783
2,0,4.033448133,2.65295895,4.841999215
2,0,4.269710346,2.882541826,1.816920019
2,0,4.624544974,1.129488099,2.808298895
